85x55mm;100 szt;Kreda 350g;Jednostronnie kolorowy;Jednostronna folia Soft touch;24;5;0.18;0.214375;0.03971875;3,971875;4,62;18,35;22,571;14,378
85x55mm;100 szt;Kreda 350g;Jednostronnie kolorowy;Dwustronna folia matowa;24;5;0.18;0.214375;0.03971875;3,971875;4,62;18,35;22,571;14,378
85x55mm;100 szt;Kreda 350g;Jednostronnie kolorowy;Jednostronna folia matowa;24;5;0.18;0.214375;0.02971875;2,971875;4,62;13,73;16,888;10,758
85x55mm;100 szt;Kreda 350g;Jednostronnie kolorowy;Jednostronna folia błyszcząca;24;5;0.18;0.214375;0.02971875;2,971875;4,62;13,73;16,888;10,758
85x55mm;100 szt;Kreda 350g;Jednostronnie kolorowy;Dwustronna folia błyszcząca;24;5;0.18;0.214375;0.03971875;3,971875;4,62;18,35;22,571;14,378
85x55mm;100 szt;Kreda 350g;Jednostronnie kolorowy;Brak folii;24;5;0.18;0.214375;0.01971875;1,971875;4,62;9,11;11,205;7,138
90x50mm;1000 szt;Kreda 350g;Dwustronnie kolorowy;Dwustronna folia soft touch;24;43;0.28;0.214375;0.055658125;55,658125;1,8;100,185;123,227;44,527
90x50mm;1000 szt;Kreda 350g;Dwustronnie kolorowy;Jednostronna folia Soft touch;24;43;0.28;0.214375;0.038458125;38,458125;1,8;69,225;85,146;30,767
90x50mm;1000 szt;Kreda 350g;Dwustronnie kolorowy;Dwustronna folia matowa;24;43;0.28;0.214375;0.038458125;38,458125;1,8;69,225;85,146;30,767
90x50mm;1000 szt;Kreda 350g;Dwustronnie kolorowy;Jednostronna folia matowa;24;43;0.28;0.214375;0.029858125;29,858125;1,8;53,745;66,106;23,887
90x50mm;1000 szt;Kreda 350g;Dwustronnie kolorowy;Jednostronna folia błyszcząca;24;43;0.28;0.214375;0.029858125;29,858125;1,8;53,745;66,106;23,887
85x55mm;500 szt;Kreda 350g;Jednostronnie kolorowy;Dwustronna folia matowa;24;22;0.18;0.214375;0.0349525;17,47625;2;34,953;42,992;17,477
85x55mm;500 szt;Kreda 350g;Jednostronnie kolorowy;Jednostronna folia matowa;24;22;0.18;0.214375;0.0261525;13,07625;2;26,153;32,168;13,077
85x55mm;500 szt;Kreda 350g;Jednostronnie kolorowy;Jednostronna folia błyszcząca;24;22;0.18;0.214375;0.0261525;13,07625;2;26,153;32,168;13,077
85x55mm;500 szt;Kreda 350g;Jednostronnie kolorowy;Dwustronna folia błyszcząca;24;22;0.18;0.214375;0.0349525;17,47625;2;34,953;42,992;17,477
85x55mm;500 szt;Kreda 350g;Jednostronnie kolorowy;Brak folii;24;22;0.18;0.214375;0.0173525;8,67625;2;17,353;21,344;8,677
85x55mm;250 szt;Kreda 350g;Dwustronnie kolorowy;Dwustronna folia soft touch;24;11;0.28;0.214375;0.0569525;14,238125;3,31;47,128;57,968;32,89
85x55mm;250 szt;Kreda 350g;Dwustronnie kolorowy;Jednostronna folia Soft touch;24;11;0.28;0.214375;0.0393525;9,838125;3,31;32,564;40,054;22,726
85x55mm;250 szt;Kreda 350g;Dwustronnie kolorowy;Dwustronna folia matowa;24;11;0.28;0.214375;0.0393525;9,838125;3,31;32,564;40,054;22,726
85x55mm;250 szt;Kreda 350g;Dwustronnie kolorowy;Jednostronna folia matowa;24;11;0.28;0.214375;0.0305525;7,638125;3,31;25,282;31,097;17,644
85x55mm;250 szt;Kreda 350g;Dwustronnie kolorowy;Jednostronna folia błyszcząca;24;11;0.28;0.214375;0.0305525;7,638125;3,31;25,282;31,097;17,644
85x55mm;250 szt;Kreda 350g;Dwustronnie kolorowy;Dwustronna folia błyszcząca;24;11;0.28;0.214375;0.0393525;9,838125;3,31;32,564;40,054;22,726
85x55mm;250 szt;Kreda 350g;Dwustronnie kolorowy;Brak folii;24;11;0.28;0.214375;0.0217525;5,438125;3,31;18;22,14;12,562
85x55mm;250 szt;Kreda 350g;Jednostronnie kolorowy;Dwustronna folia soft touch;24;11;0.18;0.214375;0.0525525;13,138125;3,31;43,487;53,489;30,349
85x55mm;250 szt;Kreda 350g;Jednostronnie kolorowy;Jednostronna folia Soft touch;24;11;0.18;0.214375;0.0349525;8,738125;3,31;28,923;35,576;20,185
85x55mm;250 szt;Kreda 350g;Jednostronnie kolorowy;Dwustronna folia matowa;24;11;0.18;0.214375;0.0349525;8,738125;3,31;28,923;35,576;20,185
85x55mm;250 szt;Kreda 350g;Jednostronnie kolorowy;Jednostronna folia matowa;24;11;0.18;0.214375;0.0261525;6,538125;3,31;21,641;26,619;15,103
85x55mm;250 szt;Kreda 350g;Jednostronnie kolorowy;Jednostronna folia błyszcząca;24;11;0.18;0.214375;0.0261525;6,538125;3,31;21,641;26,619;15,103
85x55mm;250 szt;Kreda 350g;Jednostronnie kolorowy;Dwustronna folia błyszcząca;24;11;0.18;0.214375;0.0349525;8,738125;3,31;28,923;35,576;20,185
85x55mm;250 szt;Kreda 350g;Jednostronnie kolorowy;Brak folii;24;11;0.18;0.214375;0.0173525;4,338125;3,31;14,359;17,662;10,021
85x55mm;100 szt;Kreda 350g;Dwustronnie kolorowy;Dwustronna folia soft touch;24;5;0.28;0.214375;0.06471875;6,471875;4,62;29,9;36,777;23,428
85x55mm;1000 szt;Kreda 350g;Dwustronnie kolorowy;Dwustronna folia soft touch;24;43;0.28;0.214375;0.055658125;55,658125;1,8;100,185;123,227;44,527
85x55mm;1000 szt;Kreda 350g;Dwustronnie kolorowy;Jednostronna folia Soft touch;24;43;0.28;0.214375;0.038458125;38,458125;1,8;69,225;85,146;30,767
85x55mm;1000 szt;Kreda 350g;Dwustronnie kolorowy;Dwustronna folia matowa;24;43;0.28;0.214375;0.038458125;38,458125;1,8;69,225;85,146;30,767
85x55mm;1000 szt;Kreda 350g;Dwustronnie kolorowy;Jednostronna folia matowa;24;43;0.28;0.214375;0.029858125;29,858125;1,8;53,745;66,106;23,887
85x55mm;1000 szt;Kreda 350g;Dwustronnie kolorowy;Jednostronna folia błyszcząca;24;43;0.28;0.214375;0.029858125;29,858125;1,8;53,745;66,106;23,887
85x55mm;1000 szt;Kreda 350g;Dwustronnie kolorowy;Dwustronna folia błyszcząca;24;43;0.28;0.214375;0.038458125;38,458125;1,8;69,225;85,146;30,767
85x55mm;1000 szt;Kreda 350g;Dwustronnie kolorowy;Brak folii;24;43;0.28;0.214375;0.021258125;21,258125;1,8;38,265;47,065;17,007
85x55mm;1000 szt;Kreda 350g;Jednostronnie kolorowy;Dwustronna folia soft touch;24;43;0.18;0.214375;0.051358125;51,358125;1,8;92,445;113,707;41,087
85x55mm;1000 szt;Kreda 350g;Jednostronnie kolorowy;Jednostronna folia Soft touch;24;43;0.18;0.214375;0.034158125;34,158125;1,8;61,485;75,626;27,327
85x55mm;1000 szt;Kreda 350g;Jednostronnie kolorowy;Dwustronna folia matowa;24;43;0.18;0.214375;0.034158125;34,158125;1,8;61,485;75,626;27,327
85x55mm;1000 szt;Kreda 350g;Jednostronnie kolorowy;Jednostronna folia matowa;24;43;0.18;0.214375;0.025558125;25,558125;1,8;46,005;56,586;20,447
85x55mm;1000 szt;Kreda 350g;Jednostronnie kolorowy;Jednostronna folia błyszcząca;24;43;0.18;0.214375;0.025558125;25,558125;1,8;46,005;56,586;20,447
85x55mm;1000 szt;Kreda 350g;Jednostronnie kolorowy;Dwustronna folia błyszcząca;24;43;0.18;0.214375;0.034158125;34,158125;1,8;61,485;75,626;27,327
85x55mm;1000 szt;Kreda 350g;Jednostronnie kolorowy;Brak folii;24;43;0.18;0.214375;0.016958125;16,958125;1,8;30,525;37,545;13,567
85x55mm;500 szt;Kreda 350g;Dwustronnie kolorowy;Dwustronna folia soft touch;24;22;0.28;0.214375;0.0569525;28,47625;2;56,953;70,052;28,477
85x55mm;500 szt;Kreda 350g;Dwustronnie kolorowy;Jednostronna folia Soft touch;24;22;0.28;0.214375;0.0393525;19,67625;2;39,353;48,404;19,677
85x55mm;500 szt;Kreda 350g;Dwustronnie kolorowy;Dwustronna folia matowa;24;22;0.28;0.214375;0.0393525;19,67625;2;39,353;48,404;19,677
85x55mm;500 szt;Kreda 350g;Dwustronnie kolorowy;Jednostronna folia matowa;24;22;0.28;0.214375;0.0305525;15,27625;2;30,553;37,58;15,277
85x55mm;500 szt;Kreda 350g;Dwustronnie kolorowy;Jednostronna folia błyszcząca;24;22;0.28;0.214375;0.0305525;15,27625;2;30,553;37,58;15,277
85x55mm;500 szt;Kreda 350g;Dwustronnie kolorowy;Dwustronna folia błyszcząca;24;22;0.28;0.214375;0.0393525;19,67625;2;39,353;48,404;19,677
85x55mm;500 szt;Kreda 350g;Dwustronnie kolorowy;Brak folii;24;22;0.28;0.214375;0.0217525;10,87625;2;21,753;26,756;10,877
85x55mm;500 szt;Kreda 350g;Jednostronnie kolorowy;Dwustronna folia soft touch;24;22;0.18;0.214375;0.0525525;26,27625;2;52,553;64,64;26,277
85x55mm;500 szt;Kreda 350g;Jednostronnie kolorowy;Jednostronna folia Soft touch;24;22;0.18;0.214375;0.0349525;17,47625;2;34,953;42,992;17,477
