99x210mm;Kreda 115g;Jednostronnie kolorowy;250 szt;;6;43;0.18;0.0704375;0.04307525;10,7688125;4,5;48,46;59,605;37,691
99x210mm;Kreda 115g;Jednostronnie kolorowy;250 szt;;6;43;0.18;0.0704375;0.04307525;10,7688125;4,5;48,46;59,605;37,691
99x210mm;Kreda 115g;Jednostronnie kolorowy;2500 szt;;6;418;0.18;0.0704375;0.04187315;104,682875;1,29;135,041;166,1;30,358
99x210mm;Kreda 115g;Jednostronnie kolorowy;1000 szt;;6;168;0.18;0.0704375;0.0420735;42,0735;2,6;109,391;134,551;67,317
99x210mm;Kreda 115g;Jednostronnie kolorowy;1000 szt;;6;168;0.18;0.0704375;0.0420735;42,0735;2,6;109,391;134,551;67,317
99x210mm;Kreda 115g;Dwustronnie kolorowy;100 szt;;6;18;0.28;0.0704375;0.06307875;6,307875;6;37,847;46,552;31,539
99x210mm;Kreda 115g;Dwustronnie kolorowy;100 szt;;6;18;0.28;0.0704375;0.06307875;6,307875;6;37,847;46,552;31,539
99x210mm;Kreda 115g;Jednostronnie kolorowy;2500 szt;;6;418;0.18;0.0704375;0.04187315;104,682875;1,29;135,041;166,1;30,358
99x210mm;Kreda 115g;Dwustronnie kolorowy;500 szt;;6;84;0.28;0.0704375;0.0588735;29,43675;3,5;103,029;126,725;73,592
99x210mm;Kreda 115g;Dwustronnie kolorowy;250 szt;;6;43;0.28;0.0704375;0.06027525;15,0688125;4,5;67,81;83,406;52,741
99x210mm;Kreda 115g;Dwustronnie kolorowy;250 szt;;6;43;0.28;0.0704375;0.06027525;15,0688125;4,5;67,81;83,406;52,741
99x210mm;Kreda 115g;Dwustronnie kolorowy;2500 szt;;6;418;0.28;0.0704375;0.05859315;146,482875;1,29;188,963;232,424;42,48
99x210mm;Kreda 115g;Dwustronnie kolorowy;1000 szt;;6;168;0.28;0.0704375;0.0588735;58,8735;2,6;153,071;188,277;94,197
99x210mm;Kreda 115g;Dwustronnie kolorowy;1000 szt;;6;168;0.28;0.0704375;0.0588735;58,8735;2,6;153,071;188,277;94,197
99x210mm;Kreda 115g;Dwustronnie kolorowy;500 szt;;6;84;0.28;0.0704375;0.0588735;29,43675;3,5;103,029;126,725;73,592
99x210mm;Kreda 130g;Jednostronnie kolorowy;100 szt;;6;18;0.18;0.079625;0.0467325;4,67325;6;28,04;34,489;23,367
99x210mm;Kreda 130g;Jednostronnie kolorowy;100 szt;;6;18;0.18;0.079625;0.0467325;4,67325;6;28,04;34,489;23,367
99x210mm;Kreda 115g;Dwustronnie kolorowy;2500 szt;;6;418;0.28;0.0704375;0.05859315;146,482875;1,29;188,963;232,424;42,48
99x210mm;Kreda 130g;Jednostronnie kolorowy;500 szt;;6;84;0.18;0.079625;0.043617;21,8085;3,5;76,33;93,886;54,521
99x210mm;Kreda 130g;Jednostronnie kolorowy;500 szt;;6;84;0.18;0.079625;0.043617;21,8085;3,5;76,33;93,886;54,521
99x210mm;Kreda 130g;Jednostronnie kolorowy;250 szt;;6;43;0.18;0.079625;0.0446555;11,163875;4,5;50,237;61,792;39,073
99x210mm;Kreda 130g;Jednostronnie kolorowy;250 szt;;6;43;0.18;0.079625;0.0446555;11,163875;4,5;50,237;61,792;39,073
99x210mm;Kreda 130g;Jednostronnie kolorowy;2500 szt;;6;418;0.18;0.079625;0.0434093;108,52325;1,29;139,995;172,194;31,472
99x210mm;Kreda 130g;Jednostronnie kolorowy;2500 szt;;6;418;0.18;0.079625;0.0434093;108,52325;1,29;139,995;172,194;31,472
99x210mm;Kreda 130g;Jednostronnie kolorowy;1000 szt;;6;168;0.18;0.079625;0.043617;43,617;2,6;113,404;139,487;69,787
99x210mm;Kreda 130g;Jednostronnie kolorowy;1000 szt;;6;168;0.18;0.079625;0.043617;43,617;2,6;113,404;139,487;69,787
99x210mm;Kreda 130g;Dwustronnie kolorowy;250 szt;;6;43;0.28;0.079625;0.0618555;15,463875;4,5;69,587;85,593;54,123
99x210mm;Kreda 130g;Dwustronnie kolorowy;100 szt;;6;18;0.28;0.079625;0.0647325;6,47325;6;38,84;47,773;32,367
99x210mm;Kreda 130g;Dwustronnie kolorowy;100 szt;;6;18;0.28;0.079625;0.0647325;6,47325;6;38,84;47,773;32,367
99x210mm;Kreda 130g;Dwustronnie kolorowy;1000 szt;;6;168;0.28;0.079625;0.060417;60,417;2,6;157,084;193,214;96,667
99x210mm;Kreda 130g;Dwustronnie kolorowy;500 szt;;6;84;0.28;0.079625;0.060417;30,2085;3,5;105,73;130,048;75,521
99x210mm;Kreda 130g;Dwustronnie kolorowy;500 szt;;6;84;0.28;0.079625;0.060417;30,2085;3,5;105,73;130,048;75,521
99x210mm;Kreda 130g;Dwustronnie kolorowy;250 szt;;6;43;0.28;0.079625;0.0618555;15,463875;4,5;69,587;85,593;54,123
99x210mm;Kreda 130g;Dwustronnie kolorowy;2500 szt;;6;418;0.28;0.079625;0.0601293;150,32325;1,29;193,917;238,518;43,594
99x210mm;Kreda 130g;Dwustronnie kolorowy;2500 szt;;6;418;0.28;0.079625;0.0601293;150,32325;1,29;193,917;238,518;43,594
99x210mm;Kreda 130g;Dwustronnie kolorowy;1000 szt;;6;168;0.28;0.079625;0.060417;60,417;2,6;157,084;193,214;96,667
99x210mm;Kreda 170g;Jednostronnie kolorowy;250 szt;;6;43;0.18;0.104125;0.0488695;12,217375;4,5;54,978;67,623;42,761
99x210mm;Kreda 170g;Jednostronnie kolorowy;100 szt;;6;18;0.18;0.104125;0.0511425;5,11425;6;30,686;37,743;25,572
99x210mm;Kreda 170g;Jednostronnie kolorowy;100 szt;;6;18;0.18;0.104125;0.0511425;5,11425;6;30,686;37,743;25,572
99x210mm;Kreda 170g;Jednostronnie kolorowy;500 szt;;6;84;0.18;0.104125;0.047733;23,8665;3,5;83,533;102,745;59,666
99x210mm;Kreda 170g;Jednostronnie kolorowy;250 szt;;6;43;0.18;0.104125;0.0488695;12,217375;4,5;54,978;67,623;42,761
99x210mm;Kreda 170g;Jednostronnie kolorowy;1000 szt;;6;168;0.18;0.104125;0.047733;47,733;2,6;124,106;152,65;76,373
99x210mm;Kreda 170g;Jednostronnie kolorowy;1000 szt;;6;168;0.18;0.104125;0.047733;47,733;2,6;124,106;152,65;76,373
99x210mm;Kreda 170g;Jednostronnie kolorowy;500 szt;;6;84;0.18;0.104125;0.047733;23,8665;3,5;83,533;102,745;59,666
99x210mm;Kreda 170g;Jednostronnie kolorowy;2500 szt;;6;418;0.18;0.104125;0.0475057;118,76425;1,29;153,206;188,443;34,442
99x210mm;Kreda 170g;Jednostronnie kolorowy;2500 szt;;6;418;0.18;0.104125;0.0475057;118,76425;1,29;153,206;188,443;34,442
99x210mm;Kreda 170g;Dwustronnie kolorowy;250 szt;;6;43;0.28;0.104125;0.0660695;16,517375;4,5;74,328;91,424;57,811
99x210mm;Kreda 170g;Dwustronnie kolorowy;100 szt;;6;18;0.28;0.104125;0.0691425;6,91425;6;41,486;51,027;34,572
99x210mm;Kreda 170g;Dwustronnie kolorowy;100 szt;;6;18;0.28;0.104125;0.0691425;6,91425;6;41,486;51,027;34,572
99x210mm;Kreda 170g;Dwustronnie kolorowy;500 szt;;6;84;0.28;0.104125;0.064533;32,2665;3,5;112,933;138,907;80,666
99x210mm;Kreda 170g;Dwustronnie kolorowy;500 szt;;6;84;0.28;0.104125;0.064533;32,2665;3,5;112,933;138,907;80,666
99x210mm;Kreda 170g;Dwustronnie kolorowy;250 szt;;6;43;0.28;0.104125;0.0660695;16,517375;4,5;74,328;91,424;57,811
99x210mm;Kreda 170g;Dwustronnie kolorowy;2500 szt;;6;418;0.28;0.104125;0.0642257;160,56425;1,29;207,128;254,767;46,564
99x210mm;Kreda 170g;Dwustronnie kolorowy;1000 szt;;6;168;0.28;0.104125;0.064533;64,533;2,6;167,786;206,377;103,253
99x210mm;Kreda 170g;Dwustronnie kolorowy;1000 szt;;6;168;0.28;0.104125;0.064533;64,533;2,6;167,786;206,377;103,253
99x210mm;Kreda 200g;Jednostronnie kolorowy;100 szt;;6;18;0.18;0.1225;0.05445;5,445;6;32,67;40,184;27,225
99x210mm;Kreda 200g;Jednostronnie kolorowy;100 szt;;6;18;0.18;0.1225;0.05445;5,445;6;32,67;40,184;27,225
99x210mm;Kreda 170g;Dwustronnie kolorowy;2500 szt;;6;418;0.28;0.104125;0.0642257;160,56425;1,29;207,128;254,767;46,564
99x210mm;Kreda 200g;Jednostronnie kolorowy;500 szt;;6;84;0.18;0.1225;0.05082;25,41;3,5;88,935;109,39;63,525
99x210mm;Kreda 200g;Jednostronnie kolorowy;250 szt;;6;43;0.18;0.1225;0.05203;13,0075;4,5;58,534;71,997;45,526
99x210mm;Kreda 200g;Jednostronnie kolorowy;250 szt;;6;43;0.18;0.1225;0.05203;13,0075;4,5;58,534;71,997;45,526
99x210mm;Kreda 200g;Jednostronnie kolorowy;2500 szt;;6;418;0.18;0.1225;0.050578;126,445;1,29;163,114;200,63;36,669
99x210mm;Kreda 200g;Jednostronnie kolorowy;1000 szt;;6;168;0.18;0.1225;0.05082;50,82;2,6;132,132;162,522;81,312
99x210mm;Kreda 200g;Jednostronnie kolorowy;1000 szt;;6;168;0.18;0.1225;0.05082;50,82;2,6;132,132;162,522;81,312
99x210mm;Kreda 200g;Jednostronnie kolorowy;500 szt;;6;84;0.18;0.1225;0.05082;25,41;3,5;88,935;109,39;63,525
99x210mm;Kreda 200g;Dwustronnie kolorowy;100 szt;;6;18;0.28;0.1225;0.07245;7,245;6;43,47;53,468;36,225
99x210mm;Kreda 200g;Dwustronnie kolorowy;100 szt;;6;18;0.28;0.1225;0.07245;7,245;6;43,47;53,468;36,225
99x210mm;Kreda 200g;Jednostronnie kolorowy;2500 szt;;6;418;0.18;0.1225;0.050578;126,445;1,29;163,114;200,63;36,669
99x210mm;Kreda 200g;Dwustronnie kolorowy;500 szt;;6;84;0.28;0.1225;0.06762;33,81;3,5;118,335;145,552;84,525
99x210mm;Kreda 200g;Dwustronnie kolorowy;250 szt;;6;43;0.28;0.1225;0.06923;17,3075;4,5;77,884;95,797;60,576
99x210mm;Kreda 200g;Dwustronnie kolorowy;250 szt;;6;43;0.28;0.1225;0.06923;17,3075;4,5;77,884;95,797;60,576
99x210mm;Kreda 200g;Dwustronnie kolorowy;1000 szt;;6;168;0.28;0.1225;0.06762;67,62;2,6;175,812;216,249;108,192
99x210mm;Kreda 200g;Dwustronnie kolorowy;1000 szt;;6;168;0.28;0.1225;0.06762;67,62;2,6;175,812;216,249;108,192
99x210mm;Kreda 200g;Dwustronnie kolorowy;500 szt;;6;84;0.28;0.1225;0.06762;33,81;3,5;118,335;145,552;84,525
99x210mm;Kreda 250g;Jednostronnie kolorowy;100 szt;;6;18;0.18;0.153125;0.0599625;5,99625;6;35,978;44,252;29,982
99x210mm;Kreda 250g;Jednostronnie kolorowy;100 szt;;6;18;0.18;0.153125;0.0599625;5,99625;6;35,978;44,252;29,982
99x210mm;Kreda 200g;Dwustronnie kolorowy;2500 szt;;6;418;0.28;0.1225;0.067298;168,245;1,29;217,036;266,954;48,791
99x210mm;Kreda 200g;Dwustronnie kolorowy;2500 szt;;6;418;0.28;0.1225;0.067298;168,245;1,29;217,036;266,954;48,791
99x210mm;Kreda 250g;Jednostronnie kolorowy;500 szt;;6;84;0.18;0.153125;0.055965;27,9825;3,5;97,939;120,465;69,956
99x210mm;Kreda 250g;Jednostronnie kolorowy;250 szt;;6;43;0.18;0.153125;0.0572975;14,324375;4,5;64,46;79,285;50,136
99x210mm;Kreda 250g;Jednostronnie kolorowy;250 szt;;6;43;0.18;0.153125;0.0572975;14,324375;4,5;64,46;79,285;50,136
99x210mm;Kreda 250g;Jednostronnie kolorowy;1000 szt;;6;168;0.18;0.153125;0.055965;55,965;2,6;145,509;178,976;89,544
99x210mm;Kreda 250g;Jednostronnie kolorowy;1000 szt;;6;168;0.18;0.153125;0.055965;55,965;2,6;145,509;178,976;89,544
99x210mm;Kreda 250g;Jednostronnie kolorowy;500 szt;;6;84;0.18;0.153125;0.055965;27,9825;3,5;97,939;120,465;69,956
99x210mm;Kreda 250g;Dwustronnie kolorowy;100 szt;;6;18;0.28;0.153125;0.0779625;7,79625;6;46,778;57,536;38,982
99x210mm;Kreda 250g;Jednostronnie kolorowy;2500 szt;;6;418;0.18;0.153125;0.0556985;139,24625;1,29;179,628;220,942;40,382
99x210mm;Kreda 250g;Jednostronnie kolorowy;2500 szt;;6;418;0.18;0.153125;0.0556985;139,24625;1,29;179,628;220,942;40,382
99x210mm;Kreda 250g;Dwustronnie kolorowy;250 szt;;6;43;0.28;0.153125;0.0744975;18,624375;4,5;83,81;103,086;65,186
99x210mm;Kreda 250g;Dwustronnie kolorowy;250 szt;;6;43;0.28;0.153125;0.0744975;18,624375;4,5;83,81;103,086;65,186
99x210mm;Kreda 250g;Dwustronnie kolorowy;100 szt;;6;18;0.28;0.153125;0.0779625;7,79625;6;46,778;57,536;38,982
99x210mm;Kreda 250g;Dwustronnie kolorowy;1000 szt;;6;168;0.28;0.153125;0.072765;72,765;2,6;189,189;232,702;116,424
99x210mm;Kreda 250g;Dwustronnie kolorowy;500 szt;;6;84;0.28;0.153125;0.072765;36,3825;3,5;127,339;156,627;90,956
99x210mm;Kreda 250g;Dwustronnie kolorowy;500 szt;;6;84;0.28;0.153125;0.072765;36,3825;3,5;127,339;156,627;90,956
99x210mm;Kreda 300g;Jednostronnie kolorowy;100 szt;;6;18;0.18;0.18375;0.065475;6,5475;6;39,285;48,321;32,737
99x210mm;Kreda 250g;Dwustronnie kolorowy;2500 szt;;6;418;0.28;0.153125;0.0724185;181,04625;1,29;233,55;287,266;52,504
99x210mm;Kreda 250g;Dwustronnie kolorowy;2500 szt;;6;418;0.28;0.153125;0.0724185;181,04625;1,29;233,55;287,266;52,504
99x210mm;Kreda 250g;Dwustronnie kolorowy;1000 szt;;6;168;0.28;0.153125;0.072765;72,765;2,6;189,189;232,702;116,424
99x210mm;Kreda 300g;Jednostronnie kolorowy;500 szt;;6;84;0.18;0.18375;0.06111;30,555;3,5;106,943;131,539;76,388
99x210mm;Kreda 300g;Jednostronnie kolorowy;250 szt;;6;43;0.18;0.18375;0.062565;15,64125;4,5;70,386;86,574;54,745
99x210mm;Kreda 300g;Jednostronnie kolorowy;250 szt;;6;43;0.18;0.18375;0.062565;15,64125;4,5;70,386;86,574;54,745
99x210mm;Kreda 300g;Jednostronnie kolorowy;100 szt;;6;18;0.18;0.18375;0.065475;6,5475;6;39,285;48,321;32,737
99x210mm;Kreda 300g;Jednostronnie kolorowy;2500 szt;;6;418;0.18;0.18375;0.060819;152,0475;1,29;196,141;241,254;44,093
99x210mm;Kreda 300g;Jednostronnie kolorowy;2500 szt;;6;418;0.18;0.18375;0.060819;152,0475;1,29;196,141;241,254;44,093
99x210mm;Kreda 300g;Jednostronnie kolorowy;1000 szt;;6;168;0.18;0.18375;0.06111;61,11;2,6;158,886;195,43;97,776
99x210mm;Kreda 300g;Jednostronnie kolorowy;1000 szt;;6;168;0.18;0.18375;0.06111;61,11;2,6;158,886;195,43;97,776
99x210mm;Kreda 300g;Jednostronnie kolorowy;500 szt;;6;84;0.18;0.18375;0.06111;30,555;3,5;106,943;131,539;76,388
99x210mm;Kreda 300g;Dwustronnie kolorowy;250 szt;;6;43;0.28;0.18375;0.079765;19,94125;4,5;89,736;110,375;69,795
99x210mm;Kreda 300g;Dwustronnie kolorowy;250 szt;;6;43;0.28;0.18375;0.079765;19,94125;4,5;89,736;110,375;69,795
99x210mm;Kreda 300g;Dwustronnie kolorowy;100 szt;;6;18;0.28;0.18375;0.083475;8,3475;6;50,085;61,605;41,737
99x210mm;Kreda 300g;Dwustronnie kolorowy;100 szt;;6;18;0.28;0.18375;0.083475;8,3475;6;50,085;61,605;41,737
99x210mm;Kreda 300g;Dwustronnie kolorowy;1000 szt;;6;168;0.28;0.18375;0.07791;77,91;2,6;202,566;249,156;124,656
99x210mm;Kreda 300g;Dwustronnie kolorowy;1000 szt;;6;168;0.28;0.18375;0.07791;77,91;2,6;202,566;249,156;124,656
99x210mm;Kreda 300g;Dwustronnie kolorowy;500 szt;;6;84;0.28;0.18375;0.07791;38,955;3,5;136,343;167,701;97,388
99x210mm;Kreda 300g;Dwustronnie kolorowy;500 szt;;6;84;0.28;0.18375;0.07791;38,955;3,5;136,343;167,701;97,388
a6-105x148mm;Kreda 150g;Jednostronnie kolorowy;100 szt;;8;14;0.18;0.091875;0.0380625;3,80625;6;22,838;28,09;19,032
99x210mm;Kreda 300g;Dwustronnie kolorowy;2500 szt;;6;418;0.28;0.18375;0.077539;193,8475;1,29;250,063;307,578;56,215
99x210mm;Kreda 300g;Dwustronnie kolorowy;2500 szt;;6;418;0.28;0.18375;0.077539;193,8475;1,29;250,063;307,578;56,215
a6-105x148mm;Kreda 150g;Jednostronnie kolorowy;500 szt;;8;64;0.18;0.091875;0.0348;17,4;3,5;60,9;74,907;43,5
a6-105x148mm;Kreda 150g;Jednostronnie kolorowy;250 szt;;8;32;0.18;0.091875;0.0348;8,7;4,5;39,15;48,155;30,45
a6-105x148mm;Kreda 150g;Jednostronnie kolorowy;250 szt;;8;32;0.18;0.091875;0.0348;8,7;4,5;39,15;48,155;30,45
a6-105x148mm;Kreda 150g;Jednostronnie kolorowy;100 szt;;8;14;0.18;0.091875;0.0380625;3,80625;6;22,838;28,09;19,032
a6-105x148mm;Kreda 150g;Jednostronnie kolorowy;2500 szt;;8;314;0.18;0.091875;0.0341475;85,36875;1,29;110,126;135,455;24,757
a6-105x148mm;Kreda 150g;Jednostronnie kolorowy;2500 szt;;8;314;0.18;0.091875;0.0341475;85,36875;1,29;110,126;135,455;24,757
a6-105x148mm;Kreda 150g;Jednostronnie kolorowy;1000 szt;;8;125;0.18;0.091875;0.033984375;33,984375;2,6;88,359;108,682;54,375
a6-105x148mm;Kreda 150g;Jednostronnie kolorowy;1000 szt;;8;125;0.18;0.091875;0.033984375;33,984375;2,6;88,359;108,682;54,375
a6-105x148mm;Kreda 150g;Jednostronnie kolorowy;500 szt;;8;64;0.18;0.091875;0.0348;17,4;3,5;60,9;74,907;43,5
a6-105x148mm;Kreda 150g;Dwustronnie kolorowy;250 szt;;8;32;0.28;0.091875;0.0476;11,9;4,5;53,55;65,867;41,65
a6-105x148mm;Kreda 150g;Dwustronnie kolorowy;250 szt;;8;32;0.28;0.091875;0.0476;11,9;4,5;53,55;65,867;41,65
a6-105x148mm;Kreda 150g;Dwustronnie kolorowy;100 szt;;8;14;0.28;0.091875;0.0520625;5,20625;6;31,238;38,422;26,032
a6-105x148mm;Kreda 150g;Dwustronnie kolorowy;100 szt;;8;14;0.28;0.091875;0.0520625;5,20625;6;31,238;38,422;26,032
a6-105x148mm;Kreda 150g;Dwustronnie kolorowy;2500 szt;;8;314;0.28;0.091875;0.0467075;116,76875;1,29;150,632;185,277;33,863
a6-105x148mm;Kreda 150g;Dwustronnie kolorowy;1000 szt;;8;125;0.28;0.091875;0.046484375;46,484375;2,6;120,859;148,657;74,375
a6-105x148mm;Kreda 150g;Dwustronnie kolorowy;1000 szt;;8;125;0.28;0.091875;0.046484375;46,484375;2,6;120,859;148,657;74,375
a6-105x148mm;Kreda 150g;Dwustronnie kolorowy;500 szt;;8;64;0.28;0.091875;0.0476;23,8;3,5;83,3;102,459;59,5
a6-105x148mm;Kreda 150g;Dwustronnie kolorowy;500 szt;;8;64;0.28;0.091875;0.0476;23,8;3,5;83,3;102,459;59,5
a6-105x148mm;Kreda 115g;Jednostronnie kolorowy;250 szt;;8;32;0.18;0.0704375;0.032056;8,014;4,5;36,063;44,357;28,049
a6-105x148mm;Kreda 115g;Jednostronnie kolorowy;100 szt;;8;14;0.18;0.0704375;0.03506125;3,506125;6;21,037;25,875;17,531
a6-105x148mm;Kreda 115g;Jednostronnie kolorowy;100 szt;;8;14;0.18;0.0704375;0.03506125;3,506125;6;21,037;25,875;17,531
a6-105x148mm;Kreda 150g;Dwustronnie kolorowy;2500 szt;;8;314;0.28;0.091875;0.0467075;116,76875;1,29;150,632;185,277;33,863
a6-105x148mm;Kreda 115g;Jednostronnie kolorowy;1000 szt;;8;125;0.18;0.0704375;0.0313046875;31,3046875;2,6;81,392;100,112;50,087
a6-105x148mm;Kreda 115g;Jednostronnie kolorowy;500 szt;;8;64;0.18;0.0704375;0.032056;16,028;3,5;56,098;69,001;40,07
a6-105x148mm;Kreda 115g;Jednostronnie kolorowy;500 szt;;8;64;0.18;0.0704375;0.032056;16,028;3,5;56,098;69,001;40,07
a6-105x148mm;Kreda 115g;Jednostronnie kolorowy;250 szt;;8;32;0.18;0.0704375;0.032056;8,014;4,5;36,063;44,357;28,049
a6-105x148mm;Kreda 115g;Dwustronnie kolorowy;100 szt;;8;14;0.28;0.0704375;0.04906125;4,906125;6;29,437;36,207;24,531
a6-105x148mm;Kreda 115g;Jednostronnie kolorowy;2500 szt;;8;314;0.18;0.0704375;0.03145495;78,637375;1,29;101,442;124,774;22,805
a6-105x148mm;Kreda 115g;Jednostronnie kolorowy;2500 szt;;8;314;0.18;0.0704375;0.03145495;78,637375;1,29;101,442;124,774;22,805
a6-105x148mm;Kreda 115g;Jednostronnie kolorowy;1000 szt;;8;125;0.18;0.0704375;0.0313046875;31,3046875;2,6;81,392;100,112;50,087
a6-105x148mm;Kreda 115g;Dwustronnie kolorowy;500 szt;;8;64;0.28;0.0704375;0.044856;22,428;3,5;78,498;96,553;56,07
a6-105x148mm;Kreda 115g;Dwustronnie kolorowy;250 szt;;8;32;0.28;0.0704375;0.044856;11,214;4,5;50,463;62,069;39,249
a6-105x148mm;Kreda 115g;Dwustronnie kolorowy;250 szt;;8;32;0.28;0.0704375;0.044856;11,214;4,5;50,463;62,069;39,249
a6-105x148mm;Kreda 115g;Dwustronnie kolorowy;100 szt;;8;14;0.28;0.0704375;0.04906125;4,906125;6;29,437;36,207;24,531
a6-105x148mm;Kreda 130g;Jednostronnie kolorowy;100 szt;;8;14;0.18;0.079625;0.0363475;3,63475;6;21,809;26,824;18,174
a6-105x148mm;Kreda 115g;Dwustronnie kolorowy;2500 szt;;8;314;0.28;0.0704375;0.04401495;110,037375;1,29;141,948;174,596;31,911
a6-105x148mm;Kreda 115g;Dwustronnie kolorowy;2500 szt;;8;314;0.28;0.0704375;0.04401495;110,037375;1,29;141,948;174,596;31,911
a6-105x148mm;Kreda 115g;Dwustronnie kolorowy;1000 szt;;8;125;0.28;0.0704375;0.0438046875;43,8046875;2,6;113,892;140,087;70,087
a6-105x148mm;Kreda 115g;Dwustronnie kolorowy;1000 szt;;8;125;0.28;0.0704375;0.0438046875;43,8046875;2,6;113,892;140,087;70,087
a6-105x148mm;Kreda 115g;Dwustronnie kolorowy;500 szt;;8;64;0.28;0.0704375;0.044856;22,428;3,5;78,498;96,553;56,07
a6-105x148mm;Kreda 130g;Jednostronnie kolorowy;250 szt;;8;32;0.18;0.079625;0.033232;8,308;4,5;37,386;45,985;29,078
a6-105x148mm;Kreda 130g;Jednostronnie kolorowy;250 szt;;8;32;0.18;0.079625;0.033232;8,308;4,5;37,386;45,985;29,078
a6-105x148mm;Kreda 130g;Jednostronnie kolorowy;100 szt;;8;14;0.18;0.079625;0.0363475;3,63475;6;21,809;26,824;18,174
a6-105x148mm;Kreda 130g;Jednostronnie kolorowy;1000 szt;;8;125;0.18;0.079625;0.032453125;32,453125;2,6;84,378;103,785;51,925
a6-105x148mm;Kreda 130g;Jednostronnie kolorowy;500 szt;;8;64;0.18;0.079625;0.033232;16,616;3,5;58,156;71,532;41,54
a6-105x148mm;Kreda 130g;Jednostronnie kolorowy;500 szt;;8;64;0.18;0.079625;0.033232;16,616;3,5;58,156;71,532;41,54
a6-105x148mm;Kreda 130g;Dwustronnie kolorowy;100 szt;;8;14;0.28;0.079625;0.0503475;5,03475;6;30,209;37,156;25,174
a6-105x148mm;Kreda 130g;Jednostronnie kolorowy;2500 szt;;8;314;0.18;0.079625;0.0326089;81,52225;1,29;105,164;129,351;23,642
a6-105x148mm;Kreda 130g;Jednostronnie kolorowy;2500 szt;;8;314;0.18;0.079625;0.0326089;81,52225;1,29;105,164;129,351;23,642
a6-105x148mm;Kreda 130g;Jednostronnie kolorowy;1000 szt;;8;125;0.18;0.079625;0.032453125;32,453125;2,6;84,378;103,785;51,925
