85x55mm;100 szt;Kreda 350g;Jednostronnie kolorowy;Jednostronna folia błyszcząca;24;5;0.14;0.226625;0.02583125;2.583125
85x55mm;100 szt;Kreda 350g;Jednostronnie kolorowy;Dwustronna folia błyszcząca;24;5;0.14;0.226625;0.03333125;3.333125
85x55mm;100 szt;Kreda 350g;Jednostronnie kolorowy;Brak folii;24;5;0.14;0.226625;0.01833125;1.833125
90x50mm;1000 szt;Kreda 350g;Dwustronnie kolorowy;Dwustronna folia soft touch;24;43;0.28;0.226625;0.045004875;45.004875
90x50mm;1000 szt;Kreda 350g;Dwustronnie kolorowy;Jednostronna folia Soft touch;24;43;0.28;0.226625;0.032964875;32.964875
90x50mm;1000 szt;Kreda 350g;Dwustronnie kolorowy;Dwustronna folia matowa;24;43;0.28;0.226625;0.034684875;34.684875
90x50mm;1000 szt;Kreda 350g;Dwustronnie kolorowy;Jednostronna folia matowa;24;43;0.28;0.226625;0.028234875;28.234875
90x50mm;1000 szt;Kreda 350g;Dwustronnie kolorowy;Jednostronna folia błyszcząca;24;43;0.28;0.226625;0.028234875;28.234875
85x55mm;500 szt;Kreda 350g;Jednostronnie kolorowy;Dwustronna folia matowa;24;22;0.14;0.226625;0.0293315;14.66575
85x55mm;500 szt;Kreda 350g;Jednostronnie kolorowy;Jednostronna folia matowa;24;22;0.14;0.226625;0.0227315;11.36575
85x55mm;500 szt;Kreda 350g;Jednostronnie kolorowy;Jednostronna folia błyszcząca;24;22;0.14;0.226625;0.0227315;11.36575
85x55mm;500 szt;Kreda 350g;Jednostronnie kolorowy;Dwustronna folia błyszcząca;24;22;0.14;0.226625;0.0293315;14.66575
85x55mm;500 szt;Kreda 350g;Jednostronnie kolorowy;Brak folii;24;22;0.14;0.226625;0.0161315;8.06575
85x55mm;250 szt;Kreda 350g;Dwustronnie kolorowy;Dwustronna folia soft touch;24;11;0.28;0.226625;0.0460515;11.512875
85x55mm;250 szt;Kreda 350g;Dwustronnie kolorowy;Jednostronna folia Soft touch;24;11;0.28;0.226625;0.0337315;8.432875
85x55mm;250 szt;Kreda 350g;Dwustronnie kolorowy;Dwustronna folia matowa;24;11;0.28;0.226625;0.0354915;8.872875
85x55mm;250 szt;Kreda 350g;Dwustronnie kolorowy;Jednostronna folia matowa;24;11;0.28;0.226625;0.0288915;7.222875
85x55mm;250 szt;Kreda 350g;Dwustronnie kolorowy;Jednostronna folia błyszcząca;24;11;0.28;0.226625;0.0288915;7.222875
85x55mm;250 szt;Kreda 350g;Dwustronnie kolorowy;Dwustronna folia błyszcząca;24;11;0.28;0.226625;0.0354915;8.872875
